Date,Day,Time_Slot,Environment,Location,Connected_Devices,Download_Mbps_per_Device,Upload_Mbps_per_Device,Aggregate_Download_Mbps,Latency_ms,Signal_Strength_dBm,Dominant_Protocol,Packet_Loss_Percent
18-01-2024,Thursday,04:00-06:00,Dining,Canteen/Mess,20,4.52,1.12,92.04,9.3,-53.1,HTTP/HTTPS,0.79
18-01-2024,Thursday,06:00-08:00,Dining,Canteen/Mess,23,4.81,1.12,113.06,14.3,-52.8,Social Media,0.73
18-01-2024,Thursday,08:00-10:00,Dining,Canteen/Mess,269,1.22,0.25,433.67,74.2,-55.8,VoIP,1.13
18-01-2024,Thursday,10:00-12:00,Dining,Canteen/Mess,17,5.05,1.76,87.17,13.2,-58.4,Social Media,0.99
18-01-2024,Thursday,12:00-14:00,Dining,Canteen/Mess,279,1.17,0.31,437.42,82.3,-58.1,Cloud Sync,1.35
18-01-2024,Thursday,14:00-16:00,Dining,Canteen/Mess,25,4.65,1.32,119.05,19.2,-55.9,Video Streaming,1.19
18-01-2024,Thursday,16:00-18:00,Dining,Canteen/Mess,24,4.1,1.04,100.45,8.1,-56.1,Social Media,1.05
18-01-2024,Thursday,18:00-20:00,Dining,Canteen/Mess,283,1.14,0.28,431.33,81.8,-57.3,Social Media,1.41
18-01-2024,Thursday,20:00-22:00,Dining,Canteen/Mess,20,3.81,1,77.69,8.9,-53.5,Social Media,1.22
18-01-2024,Thursday,22:00-00:00,Dining,Canteen/Mess,29,3.82,1.28,113.75,12,-48.8,Gaming,5.67
19-01-2024,Friday,00:00-02:00,Dining,Canteen/Mess,24,4.22,0.89,103.43,17,-49.2,Remote Desktop,0.97
19-01-2024,Friday,02:00-04:00,Dining,Canteen/Mess,20,4.83,1.38,98.28,6.8,-49.5,HTTP/HTTPS,0.87
19-01-2024,Friday,04:00-06:00,Dining,Canteen/Mess,20,5,1.7,101.91,12.7,-50.7,Gaming,0.8
19-01-2024,Friday,06:00-08:00,Dining,Canteen/Mess,24,4.68,1.17,114.8,4,-48.7,HTTP/HTTPS,0.74
19-01-2024,Friday,08:00-10:00,Dining,Canteen/Mess,274,1.2,0.38,435.18,86.3,-53.3,Video Streaming,1.14
19-01-2024,Friday,10:00-12:00,Dining,Canteen/Mess,25,4.54,1.1,116.02,8.7,-50.8,Video Streaming,1.02
19-01-2024,Friday,12:00-14:00,Dining,Canteen/Mess,264,1.23,0.33,425.4,75.6,-49.2,VoIP,1.35
19-01-2024,Friday,14:00-16:00,Dining,Canteen/Mess,25,4.48,1.22,114.68,10.8,-52.6,Social Media,1.18
19-01-2024,Friday,16:00-18:00,Dining,Canteen/Mess,32,4.48,0.97,147.49,14.5,-50.5,VoIP,1.06
19-01-2024,Friday,18:00-20:00,Dining,Canteen/Mess,290,1.14,0.23,448.56,82.5,-51.6,HTTP/HTTPS,1.43
19-01-2024,Friday,20:00-22:00,Dining,Canteen/Mess,23,5.59,1.44,131.23,16,-51.2,HTTP/HTTPS,1.24
19-01-2024,Friday,22:00-00:00,Dining,Canteen/Mess,15,6.48,2.2,98.49,16.2,-51.5,Cloud Sync,1.08
20-01-2024,Saturday,00:00-02:00,Dining,Canteen/Mess,22,5.23,1.78,117.46,17.1,-49.9,Video Streaming,0.96
20-01-2024,Saturday,02:00-04:00,Dining,Canteen/Mess,20,4.9,1.2,99.74,11.1,-47.5,VoIP,0.87
20-01-2024,Saturday,04:00-06:00,Dining,Canteen/Mess,15,4.96,1.15,75.49,8.6,-51.7,Video Streaming,0.78
20-01-2024,Saturday,06:00-08:00,Dining,Canteen/Mess,21,5.27,1.31,112.79,8.6,-51.7,Social Media,0.72
20-01-2024,Saturday,08:00-10:00,Dining,Canteen/Mess,273,1.22,0.26,441.83,74.6,-52.7,Social Media,1.12
20-01-2024,Saturday,10:00-12:00,Dining,Canteen/Mess,20,5.17,1.3,105.27,13,-48.9,Video Streaming,1
20-01-2024,Saturday,12:00-14:00,Dining,Canteen/Mess,264,1.25,0.29,431.95,75.5,-51.4,HTTP/HTTPS,1.33
20-01-2024,Saturday,14:00-16:00,Dining,Canteen/Mess,15,4.78,0.97,72.7,7.5,-54.6,Social Media,1.15
20-01-2024,Saturday,16:00-18:00,Dining,Canteen/Mess,19,4.76,1.02,92.06,5,-54.3,VoIP,1.01
20-01-2024,Saturday,18:00-20:00,Dining,Canteen/Mess,244,1.36,0.29,425.73,74.3,-54.4,HTTP/HTTPS,1.31
20-01-2024,Saturday,20:00-22:00,Dining,Canteen/Mess,14,5.03,1.73,71.28,5.6,-50.2,Social Media,1.13
20-01-2024,Saturday,22:00-00:00,Dining,Canteen/Mess,19,4.7,1.08,90.88,12.5,-49,VoIP,1
21-01-2024,Sunday,00:00-02:00,Dining,Canteen/Mess,20,4.15,1.13,84.57,16.7,-47.4,HTTP/HTTPS,0.89
21-01-2024,Sunday,02:00-04:00,Dining,Canteen/Mess,20,4.19,1.35,85.24,8.9,-48.4,HTTP/HTTPS,0.81
21-01-2024,Sunday,04:00-06:00,Dining,Canteen/Mess,22,4.27,1.26,95.79,5,-45.9,Gaming,0.75
21-01-2024,Sunday,06:00-08:00,Dining,Canteen/Mess,17,5.08,1.21,87.62,11.8,-47.3,Social Media,0.69
21-01-2024,Sunday,08:00-10:00,Dining,Canteen/Mess,239,1.41,0.37,430.33,71.1,-51.4,Social Media,1.04
21-01-2024,Sunday,10:00-12:00,Dining,Canteen/Mess,24,5.23,1.27,128.41,7.9,-50.6,Social Media,0.93
21-01-2024,Sunday,12:00-14:00,Dining,Canteen/Mess,253,1.34,0.4,437.74,78.1,-52.8,Video Streaming,1.26
21-01-2024,Sunday,14:00-16:00,Dining,Canteen/Mess,17,4.81,1.5,83.06,4,-50.6,Video Streaming,1.1
21-01-2024,Sunday,16:00-18:00,Dining,Canteen/Mess,23,4.65,0.98,109.28,11.6,-53,VoIP,0.98
21-01-2024,Sunday,18:00-20:00,Dining,Canteen/Mess,275,1.18,0.25,432.78,81.7,-54.7,Cloud Sync,1.33
21-01-2024,Sunday,20:00-22:00,Dining,Canteen/Mess,20,4.65,1.16,94.72,16.2,-54.2,Video Streaming,1.16
21-01-2024,Sunday,22:00-00:00,Dining,Canteen/Mess,19,4.94,1.18,95.59,10.5,-50.6,Remote Desktop,1.02
22-01-2024,Monday,00:00-02:00,Dining,Canteen/Mess,26,5.04,1.74,134.13,11.4,-48.8,Video Streaming,0.93
22-01-2024,Monday,02:00-04:00,Dining,Canteen/Mess,15,5.02,1.73,76.28,20.6,-45.4,Gaming,0.83
22-01-2024,Monday,04:00-06:00,Dining,Canteen/Mess,20,5.03,1.4,102.35,4,-50.7,Social Media,0.76
22-01-2024,Monday,06:00-08:00,Dining,Canteen/Mess,20,5.07,1.6,103.19,10.4,-54.2,Cloud Sync,0.7
22-01-2024,Monday,08:00-10:00,Dining,Canteen/Mess,292,1.11,0.32,441.03,82.7,-54.2,Social Media,1.14
22-01-2024,Monday,10:00-12:00,Dining,Canteen/Mess,18,4.54,0.98,83.04,10.1,-51.6,Video Streaming,7.01
22-01-2024,Monday,12:00-14:00,Dining,Canteen/Mess,281,1.14,0.28,429.79,73.9,-57,HTTP/HTTPS,1.37
22-01-2024,Monday,14:00-16:00,Dining,Canteen/Mess,22,4.68,1.57,105.07,9.9,-54.1,Remote Desktop,1.19
22-01-2024,Monday,16:00-18:00,Dining,Canteen/Mess,25,4.66,1.24,119.18,10,-53.4,Remote Desktop,1.06
22-01-2024,Monday,18:00-20:00,Dining,Canteen/Mess,275,1.18,0.38,430.42,81.3,-55.6,Video Streaming,1.4
22-01-2024,Monday,20:00-22:00,Dining,Canteen/Mess,17,5.22,1.69,90.05,7.4,-55.9,HTTP/HTTPS,1.21
22-01-2024,Monday,22:00-00:00,Dining,Canteen/Mess,22,4.53,1.35,101.63,9.7,-55.5,Remote Desktop,1.07
23-01-2024,Tuesday,00:00-02:00,Dining,Canteen/Mess,25,4.51,1.51,115.26,12.1,-54,Video Streaming,0.96
23-01-2024,Tuesday,02:00-04:00,Dining,Canteen/Mess,22,4.6,1.53,103.28,11.7,-52.6,Social Media,0.87
23-01-2024,Tuesday,04:00-06:00,Dining,Canteen/Mess,21,4.41,1.4,94.31,25.4,-52.8,VoIP,0.79
23-01-2024,Tuesday,06:00-08:00,Dining,Canteen/Mess,21,4.36,1.36,93.25,12.1,-47.9,HTTP/HTTPS,0.73
23-01-2024,Tuesday,08:00-10:00,Dining,Canteen/Mess,284,1.12,0.28,425.96,77,-53.1,Video Streaming,1.15
23-01-2024,Tuesday,10:00-12:00,Dining,Canteen/Mess,25,4.25,1.46,108.65,16.1,-51.2,Video Streaming,1.03
23-01-2024,Tuesday,12:00-14:00,Dining,Canteen/Mess,288,1.13,0.25,439.91,71.2,-53.7,Cloud Sync,1.39
23-01-2024,Tuesday,14:00-16:00,Dining,Canteen/Mess,27,5.04,1.15,139.43,21.1,-53.3,Social Media,1.22
23-01-2024,Tuesday,16:00-18:00,Dining,Canteen/Mess,18,5.82,1.69,106.5,4.7,-52.4,Gaming,6.99
23-01-2024,Tuesday,18:00-20:00,Dining,Canteen/Mess,277,1.18,0.31,434.3,76.9,-56.1,VoIP,1.41
23-01-2024,Tuesday,20:00-22:00,Dining,Canteen/Mess,26,4.25,1,113.07,13.2,-52.4,Video Streaming,1.24
23-01-2024,Tuesday,22:00-00:00,Dining,Canteen/Mess,22,4,1.4,89.8,13.2,-51.2,Remote Desktop,1.09
24-01-2024,Wednesday,00:00-02:00,Dining,Canteen/Mess,25,4.4,1.17,112.58,4.9,-52.2,Video Streaming,0.97
24-01-2024,Wednesday,02:00-04:00,Dining,Canteen/Mess,19,5.07,1.24,98.06,4,-50.9,HTTP/HTTPS,0.87
24-01-2024,Wednesday,04:00-06:00,Dining,Canteen/Mess,22,5.2,1.82,116.82,5.2,-48.4,HTTP/HTTPS,0.8
24-01-2024,Wednesday,06:00-08:00,Dining,Canteen/Mess,24,5.28,1.44,129.47,9.2,-50.4,Video Streaming,0.74
24-01-2024,Wednesday,08:00-10:00,Dining,Canteen/Mess,322,1.02,0.31,463.14,97.6,-51.9,HTTP/HTTPS,1.23
24-01-2024,Wednesday,10:00-12:00,Dining,Canteen/Mess,17,5.89,1.35,101.66,12.9,-47.4,VoIP,1.07
24-01-2024,Wednesday,12:00-14:00,Dining,Canteen/Mess,287,1.16,0.36,447.9,85,-51,Gaming,1.43
24-01-2024,Wednesday,14:00-16:00,Dining,Canteen/Mess,21,5.31,1.56,113.58,5.8,-49.6,HTTP/HTTPS,1.24
24-01-2024,Wednesday,16:00-18:00,Dining,Canteen/Mess,19,4.98,1.62,96.34,15.2,-45.9,Social Media,1.09
24-01-2024,Wednesday,18:00-20:00,Dining,Canteen/Mess,290,1.13,0.36,443.27,89.8,-49.9,Social Media,1.45
24-01-2024,Wednesday,20:00-22:00,Dining,Canteen/Mess,27,4.91,1.68,136,16.8,-48.4,VoIP,1.27
24-01-2024,Wednesday,22:00-00:00,Dining,Canteen/Mess,22,5.39,1.12,121.07,8.4,-52.8,HTTP/HTTPS,1.11
25-01-2024,Thursday,00:00-02:00,Dining,Canteen/Mess,25,5.24,1.12,134.12,12.6,-50.2,Gaming,0.99
25-01-2024,Thursday,02:00-04:00,Dining,Canteen/Mess,18,5.67,1.42,103.73,12.8,-53.9,Social Media,0.89
25-01-2024,Thursday,04:00-06:00,Dining,Canteen/Mess,18,4.76,1.58,87.12,12.7,-54.1,Video Streaming,0.8
25-01-2024,Thursday,06:00-08:00,Dining,Canteen/Mess,23,4.75,1.48,111.46,16.2,-51.5,HTTP/HTTPS,0.74
25-01-2024,Thursday,08:00-10:00,Dining,Canteen/Mess,287,1.13,0.36,435.75,77.1,-57.7,Cloud Sync,1.17
25-01-2024,Thursday,10:00-12:00,Dining,Canteen/Mess,20,4.48,1.11,91.3,16.7,-56,Social Media,1.03
25-01-2024,Thursday,12:00-14:00,Dining,Canteen/Mess,287,1.09,0.36,419.89,86.1,-54.4,Video Streaming,1.4
25-01-2024,Thursday,14:00-16:00,Dining,Canteen/Mess,22,4.24,1.04,95.11,10.5,-53.6,Remote Desktop,1.22
25-01-2024,Thursday,16:00-18:00,Dining,Canteen/Mess,23,4.11,1.36,96.41,7.6,-53.5,Video Streaming,1.07
25-01-2024,Thursday,18:00-20:00,Dining,Canteen/Mess,272,1.17,0.26,421.33,86.7,-54.1,HTTP/HTTPS,1.4
25-01-2024,Thursday,20:00-22:00,Dining,Canteen/Mess,23,4.48,1.55,105.19,5.5,-52.9,HTTP/HTTPS,1.22
25-01-2024,Thursday,22:00-00:00,Dining,Canteen/Mess,15,5.39,1.47,81.93,4.7,-51.6,Video Streaming,1.07
26-01-2024,Friday,00:00-02:00,Dining,Canteen/Mess,30,4.72,1.02,145.61,18.2,-50.5,Cloud Sync,0.97
26-01-2024,Friday,02:00-04:00,Dining,Canteen/Mess,22,4.72,1.41,105.94,8.1,-49.1,Video Streaming,0.87
26-01-2024,Friday,04:00-06:00,Dining,Canteen/Mess,22,5.09,1.05,114.29,12.3,-49,HTTP/HTTPS,0.8
26-01-2024,Friday,06:00-08:00,Dining,Canteen/Mess,25,5.13,1.73,131.22,15.3,-48.9,VoIP,0.74
26-01-2024,Friday,08:00-10:00,Dining,Canteen/Mess,272,1.23,0.37,444.34,84.3,-50.9,VoIP,1.14
26-01-2024,Friday,10:00-12:00,Dining,Canteen/Mess,22,5.23,1.7,117.48,9.5,-49.7,VoIP,1.01
26-01-2024,Friday,12:00-14:00,Dining,Canteen/Mess,287,1.17,0.38,452.51,86.1,-53.1,Social Media,6.5
26-01-2024,Friday,14:00-16:00,Dining,Canteen/Mess,19,5.02,1.28,96.98,9.1,-54.2,Video Streaming,1.2
26-01-2024,Friday,16:00-18:00,Dining,Canteen/Mess,23,4.92,1.01,115.52,4.1,-54.9,Gaming,1.06
26-01-2024,Friday,18:00-20:00,Dining,Canteen/Mess,277,1.17,0.38,430.79,73.2,-54.3,Social Media,1.4
26-01-2024,Friday,20:00-22:00,Dining,Canteen/Mess,19,5.53,1.22,106.86,11.6,-54,Video Streaming,1.22
26-01-2024,Friday,22:00-00:00,Dining,Canteen/Mess,20,4.77,1.05,97.23,14.4,-56.2,VoIP,1.07
27-01-2024,Saturday,00:00-02:00,Dining,Canteen/Mess,21,4.91,1.29,105,9.7,-51.7,Social Media,0.95
27-01-2024,Saturday,02:00-04:00,Dining,Canteen/Mess,22,4.76,1.14,106.9,14.7,-54.6,Video Streaming,0.86
27-01-2024,Saturday,04:00-06:00,Dining,Canteen/Mess,18,5.08,1.26,92.98,12.1,-54.1,Remote Desktop,0.78
27-01-2024,Saturday,06:00-08:00,Dining,Canteen/Mess,21,5.25,1.28,112.45,10.8,-49.3,Video Streaming,0.72
27-01-2024,Saturday,08:00-10:00,Dining,Canteen/Mess,267,1.27,0.37,446.17,70.9,-54.1,Social Media,5.12
27-01-2024,Saturday,10:00-12:00,Dining,Canteen/Mess,21,5.07,1.59,108.57,15,-53.1,HTTP/HTTPS,0.99
27-01-2024,Saturday,12:00-14:00,Dining,Canteen/Mess,274,1.2,0.4,437.17,70.8,-54.4,Video Streaming,1.34
27-01-2024,Saturday,14:00-16:00,Dining,Canteen/Mess,20,4.64,1.3,94.45,17.2,-50.3,Video Streaming,1.17
27-01-2024,Saturday,16:00-18:00,Dining,Canteen/Mess,20,5.1,1.76,103.78,9.1,-47.5,Cloud Sync,1.03
27-01-2024,Saturday,18:00-20:00,Dining,Canteen/Mess,252,1.31,0.3,427.77,67,-50.4,HTTP/HTTPS,1.33
27-01-2024,Saturday,20:00-22:00,Dining,Canteen/Mess,21,4.93,1.62,105.63,11,-51,Cloud Sync,1.16
27-01-2024,Saturday,22:00-00:00,Dining,Canteen/Mess,15,5.27,1.7,80.14,11.2,-48.9,HTTP/HTTPS,1.02
28-01-2024,Sunday,00:00-02:00,Dining,Canteen/Mess,23,5.29,1.41,124.25,18.2,-49.7,Video Streaming,0.92
28-01-2024,Sunday,02:00-04:00,Dining,Canteen/Mess,24,5.07,1.16,124.46,13.9,-53.7,Social Media,0.84
28-01-2024,Sunday,04:00-06:00,Dining,Canteen/Mess,22,5.05,1.47,113.34,12.2,-48.8,Cloud Sync,0.77
28-01-2024,Sunday,06:00-08:00,Dining,Canteen/Mess,17,4.8,1.19,82.86,17.5,-49.3,Remote Desktop,0.7
28-01-2024,Sunday,08:00-10:00,Dining,Canteen/Mess,234,1.45,0.5,428.82,63.7,-54.8,Remote Desktop,1.04
28-01-2024,Sunday,10:00-12:00,Dining,Canteen/Mess,18,4.89,1.47,89.54,19,-53.9,Gaming,0.93
28-01-2024,Sunday,12:00-14:00,Dining,Canteen/Mess,265,1.22,0.26,424.63,72.3,-57.2,Cloud Sync,1.27
28-01-2024,Sunday,14:00-16:00,Dining,Canteen/Mess,21,4.21,1.23,90.18,15.9,-53.7,Social Media,1.12
28-01-2024,Sunday,16:00-18:00,Dining,Canteen/Mess,17,4.35,1.42,75.02,14.9,-54.9,Remote Desktop,0.98
28-01-2024,Sunday,18:00-20:00,Dining,Canteen/Mess,247,1.31,0.45,415.03,68.5,-53,Cloud Sync,1.29
28-01-2024,Sunday,20:00-22:00,Dining,Canteen/Mess,20,4.09,1.17,83.28,10.3,-54.1,Video Streaming,1.13
28-01-2024,Sunday,22:00-00:00,Dining,Canteen/Mess,25,4.47,1.3,114.21,18.5,-49.2,HTTP/HTTPS,1.01
29-01-2024,Monday,00:00-02:00,Dining,Canteen/Mess,26,4.1,0.86,109.02,14.1,-48.9,Video Streaming,0.91
29-01-2024,Monday,02:00-04:00,Dining,Canteen/Mess,23,4.45,1.05,104.4,16.2,-49.4,HTTP/HTTPS,0.83
29-01-2024,Monday,04:00-06:00,Dining,Canteen/Mess,25,4.47,1.48,114.24,9.7,-48,Gaming,0.77
29-01-2024,Monday,06:00-08:00,Dining,Canteen/Mess,23,4.57,1.58,107.28,11.4,-45,Remote Desktop,0.72
29-01-2024,Monday,08:00-10:00,Dining,Canteen/Mess,269,1.22,0.4,434.64,75.4,-49.2,VoIP,1.11
29-01-2024,Monday,10:00-12:00,Dining,Canteen/Mess,27,4.53,0.93,125.32,16.6,-50.6,Remote Desktop,1
29-01-2024,Monday,12:00-14:00,Dining,Canteen/Mess,290,1.12,0.26,440.26,91.9,-52.4,HTTP/HTTPS,1.38
29-01-2024,Monday,14:00-16:00,Dining,Canteen/Mess,19,5.44,1.74,105.15,18.1,-52.7,Cloud Sync,3.42
29-01-2024,Monday,16:00-18:00,Dining,Canteen/Mess,20,4.52,1.15,92.14,18.7,-50.7,Remote Desktop,1.05
29-01-2024,Monday,18:00-20:00,Dining,Canteen/Mess,297,1.08,0.34,439.28,77.5,-50.9,Gaming,1.43
29-01-2024,Monday,20:00-22:00,Dining,Canteen/Mess,23,4.88,1.7,114.59,24.8,-48.1,VoIP,1.25
29-01-2024,Monday,22:00-00:00,Dining,Canteen/Mess,24,5.11,1.77,125.23,4.5,-49.1,Social Media,1.1
30-01-2024,Tuesday,00:00-02:00,Dining,Canteen/Mess,27,4.43,0.9,122.71,9.3,-48.9,VoIP,0.99
30-01-2024,Tuesday,02:00-04:00,Dining,Canteen/Mess,23,3.88,0.79,91.24,16.8,-51.4,Social Media,0.89
30-01-2024,Tuesday,04:00-06:00,Dining,Canteen/Mess,22,4.54,0.99,101.94,15.7,-50,HTTP/HTTPS,0.81
30-01-2024,Tuesday,06:00-08:00,Dining,Canteen/Mess,29,4.59,1.05,136.74,7.4,-49.2,Cloud Sync,0.76
30-01-2024,Tuesday,08:00-10:00,Dining,Canteen/Mess,295,1.08,0.23,435.72,80.9,-49.7,Social Media,1.2
30-01-2024,Tuesday,10:00-12:00,Dining,Canteen/Mess,23,4.92,1.38,115.45,17.6,-49.7,HTTP/HTTPS,1.06
30-01-2024,Tuesday,12:00-14:00,Dining,Canteen/Mess,291,1.14,0.26,448.18,83.8,-54.5,Social Media,1.43
30-01-2024,Tuesday,14:00-16:00,Dining,Canteen/Mess,25,5.37,1.24,137.47,19.2,-54.6,Gaming,1.25
30-01-2024,Tuesday,16:00-18:00,Dining,Canteen/Mess,20,5.39,1.1,109.76,5.7,-50.5,HTTP/HTTPS,1.09
30-01-2024,Tuesday,18:00-20:00,Dining,Canteen/Mess,273,1.19,0.28,431.67,83.6,-53.9,HTTP/HTTPS,1.42
30-01-2024,Tuesday,20:00-22:00,Dining,Canteen/Mess,22,4.63,1.3,103.97,13.3,-54,HTTP/HTTPS,1.24
30-01-2024,Tuesday,22:00-00:00,Dining,Canteen/Mess,23,5.26,1.83,123.48,18.3,-54.1,Remote Desktop,1.09
31-01-2024,Wednesday,00:00-02:00,Dining,Canteen/Mess,21,4.88,1.23,104.5,9.8,-51.3,Video Streaming,0.97
31-01-2024,Wednesday,02:00-04:00,Dining,Canteen/Mess,29,4.66,1.25,138.73,6.6,-49.1,Video Streaming,0.89
31-01-2024,Wednesday,04:00-06:00,Dining,Canteen/Mess,20,5.16,1.62,105.1,8.6,-47,Cloud Sync,0.81
31-01-2024,Wednesday,06:00-08:00,Dining,Canteen/Mess,25,4.79,1.58,122.45,11.4,-44.5,VoIP,0.75
31-01-2024,Wednesday,08:00-10:00,Dining,Canteen/Mess,286,1.16,0.32,445.47,81.1,-47.9,HTTP/HTTPS,1.17
31-01-2024,Wednesday,10:00-12:00,Dining,Canteen/Mess,23,4.9,1.44,115.08,7,-47,VoIP,1.04
31-01-2024,Wednesday,12:00-14:00,Dining,Canteen/Mess,276,1.18,0.34,431.8,81.4,-54.1,Video Streaming,1.38
31-01-2024,Wednesday,14:00-16:00,Dining,Canteen/Mess,22,5.07,1.45,113.7,10.5,-53.4,HTTP/HTTPS,1.21
31-01-2024,Wednesday,16:00-18:00,Dining,Canteen/Mess,24,5.04,1.7,123.67,11,-53,HTTP/HTTPS,1.07
31-01-2024,Wednesday,18:00-20:00,Dining,Canteen/Mess,287,1.12,0.3,432.78,83.2,-57.4,Video Streaming,1.43
31-01-2024,Wednesday,20:00-22:00,Dining,Canteen/Mess,25,4.75,1.6,121.51,20,-54.4,Video Streaming,1.25
31-01-2024,Wednesday,22:00-00:00,Dining,Canteen/Mess,20,4.7,1.12,95.8,10.5,-52.6,Remote Desktop,1.09
01-02-2024,Thursday,00:00-02:00,Dining,Canteen/Mess,25,4.41,1.32,112.79,4,-49.5,Social Media,0.98
01-02-2024,Thursday,02:00-04:00,Dining,Canteen/Mess,20,4.7,1.03,95.69,13.6,-49.7,Cloud Sync,0.88
01-02-2024,Thursday,04:00-06:00,Dining,Canteen/Mess,20,5.26,1.18,107.12,5.9,-53.9,VoIP,0.8
01-02-2024,Thursday,06:00-08:00,Dining,Canteen/Mess,18,5.34,1.72,97.73,11.6,-50.3,HTTP/HTTPS,0.73
01-02-2024,Thursday,08:00-10:00,Dining,Canteen/Mess,283,1.16,0.38,440.64,78.7,-49.9,Video Streaming,1.15
01-02-2024,Thursday,10:00-12:00,Dining,Canteen/Mess,21,5.33,1.66,114.08,15.2,-51,HTTP/HTTPS,1.02
01-02-2024,Thursday,12:00-14:00,Dining,Canteen/Mess,296,1.09,0.31,439.91,86.8,-51,Cloud Sync,1.4
01-02-2024,Thursday,14:00-16:00,Dining,Canteen/Mess,15,3.91,1.36,59.47,17.6,-50.7,Remote Desktop,1.21
01-02-2024,Thursday,16:00-18:00,Dining,Canteen/Mess,16,4.28,1.31,69.43,18.8,-49.2,Social Media,1.06
01-02-2024,Thursday,18:00-20:00,Dining,Canteen/Mess,289,1.11,0.35,434.74,79.1,-54.4,Gaming,1.42
01-02-2024,Thursday,20:00-22:00,Dining,Canteen/Mess,19,4.65,1.61,89.8,16.2,-54.2,HTTP/HTTPS,1.23
01-02-2024,Thursday,22:00-00:00,Dining,Canteen/Mess,20,5.02,1.48,102.19,11.7,-52.8,VoIP,1.08
02-02-2024,Friday,00:00-02:00,Dining,Canteen/Mess,20,4.19,1.32,85.26,11.7,-50.3,Cloud Sync,0.96
02-02-2024,Friday,02:00-04:00,Dining,Canteen/Mess,22,4.54,1.53,101.96,16.4,-48.1,Video Streaming,0.87
02-02-2024,Friday,04:00-06:00,Dining,Canteen/Mess,26,4.92,1.06,131.09,9.4,-48.5,HTTP/HTTPS,0.8
02-02-2024,Friday,06:00-08:00,Dining,Canteen/Mess,29,4.79,1.42,142.51,11.9,-46,Video Streaming,0.75
02-02-2024,Friday,08:00-10:00,Dining,Canteen/Mess,297,1.12,0.27,454.73,85.1,-49.9,Cloud Sync,5.21
02-02-2024,Friday,10:00-12:00,Dining,Canteen/Mess,19,4.68,0.94,90.46,16.3,-50.8,Social Media,1.05
02-02-2024,Friday,12:00-14:00,Dining,Canteen/Mess,299,1.07,0.36,439.45,84.7,-53.4,VoIP,1.43
02-02-2024,Friday,14:00-16:00,Dining,Canteen/Mess,20,4.86,1.33,99.01,7,-50.3,Video Streaming,1.24
02-02-2024,Friday,16:00-18:00,Dining,Canteen/Mess,23,4.04,1.29,94.89,11.7,-49.1,HTTP/HTTPS,1.09
02-02-2024,Friday,18:00-20:00,Dining,Canteen/Mess,301,1.07,0.23,442.69,72.9,-53.2,Remote Desktop,1.47
02-02-2024,Friday,20:00-22:00,Dining,Canteen/Mess,18,5.32,1.79,97.3,11.9,-46.8,Gaming,1.27
02-02-2024,Friday,22:00-00:00,Dining,Canteen/Mess,20,4.9,1.39,99.88,4,-48.3,HTTP/HTTPS,1.11
03-02-2024,Saturday,00:00-02:00,Dining,Canteen/Mess,20,4.97,1.08,101.32,10,-48.6,VoIP,0.99
03-02-2024,Saturday,02:00-04:00,Dining,Canteen/Mess,20,5.57,1.92,113.38,4,-49.8,HTTP/HTTPS,0.88
03-02-2024,Saturday,04:00-06:00,Dining,Canteen/Mess,20,5.53,1.75,112.73,7.7,-48.4,Video Streaming,0.8
03-02-2024,Saturday,06:00-08:00,Dining,Canteen/Mess,21,5.15,1.53,110.31,13.1,-49.4,Video Streaming,0.74
03-02-2024,Saturday,08:00-10:00,Dining,Canteen/Mess,246,1.34,0.33,423.58,65.3,-54.8,Social Media,1.09
03-02-2024,Saturday,10:00-12:00,Dining,Canteen/Mess,21,4.71,1.45,100.91,9.4,-54.4,Video Streaming,0.97
03-02-2024,Saturday,12:00-14:00,Dining,Canteen/Mess,255,1.3,0.42,431.47,78.8,-55.7,Cloud Sync,1.29
03-02-2024,Saturday,14:00-16:00,Dining,Canteen/Mess,18,4.94,1.1,90.32,12.1,-55,Social Media,1.13
03-02-2024,Saturday,16:00-18:00,Dining,Canteen/Mess,19,5.11,1.2,98.84,19.4,-55,VoIP,0.99
03-02-2024,Saturday,18:00-20:00,Dining,Canteen/Mess,259,1.28,0.31,431.47,66.6,-55.8,HTTP/HTTPS,6.38
03-02-2024,Saturday,20:00-22:00,Dining,Canteen/Mess,23,5.18,1.57,121.73,5.7,-51.2,Remote Desktop,1.16
03-02-2024,Saturday,22:00-00:00,Dining,Canteen/Mess,23,4.73,1.13,111.18,7.7,-54,HTTP/HTTPS,1.03
04-02-2024,Sunday,00:00-02:00,Dining,Canteen/Mess,20,4.42,1.1,90.08,12.1,-54.1,Cloud Sync,0.92
04-02-2024,Sunday,02:00-04:00,Dining,Canteen/Mess,16,4.8,1.61,77.96,8.9,-48.9,Social Media,0.82
04-02-2024,Sunday,04:00-06:00,Dining,Canteen/Mess,18,4.91,1.7,89.83,18.5,-50.1,HTTP/HTTPS,0.75
04-02-2024,Sunday,06:00-08:00,Dining,Canteen/Mess,25,4.5,1.39,115.02,4.5,-47.2,HTTP/HTTPS,0.7
04-02-2024,Sunday,08:00-10:00,Dining,Canteen/Mess,258,1.3,0.35,435.85,77.6,-52.4,HTTP/HTTPS,5.28
04-02-2024,Sunday,10:00-12:00,Dining,Canteen/Mess,19,4.8,1.43,92.74,14.7,-51.5,Remote Desktop,0.96
